blind_id,task,repeat,condition,round,source,brief_intent_alignment,clarity_information_hierarchy,visual_system_craft,expressiveness_distinctiveness,overall
TG27_I053,ab000027,1,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/CEN_MAD/problems/ab000027/candidates/r2.png,81,85,83,81,85
TG27_I054,ab000027,1,R0,0,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/R0/problems/ab000027/candidates/r0.png,37,40,37,39,40
TG27_I055,ab000027,1,AXES,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/AXES/problems/ab000027/candidates/r5.png,59,61,60,58,61
TG27_I056,ab000027,1,SELF,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/SELF/problems/ab000027/candidates/r5.png,74,75,76,75,75
TG27_I057,ab000027,1,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/CEN_MAD/problems/ab000027/candidates/r1.png,66,70,66,69,70
TG27_I058,ab000027,1,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/CEN_MAD/problems/ab000027/candidates/r5.png,51,54,52,51,54
TG27_I059,ab000027,1,MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/MAD/problems/ab000027/candidates/r1.png,70,72,72,72,72
TG27_I060,ab000027,2,FUSED,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/FUSED/problems/ab000027/candidates/r4.png,81,82,81,80,82
TG27_I061,ab000027,0,SELF,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/SELF/problems/ab000027/candidates/r4.png,74,78,75,75,78
TG27_I062,ab000027,2,MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/MAD/problems/ab000027/candidates/r1.png,66,69,68,69,69
TG27_I063,ab000027,1,FUSED,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/FUSED/problems/ab000027/candidates/r1.png,51,53,51,51,53
TG27_I064,ab000027,0,FUSED,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/FUSED/problems/ab000027/candidates/r5.png,27,28,28,29,28
TG27_I065,ab000027,0,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/AXES/problems/ab000027/candidates/r1.png,81,85,83,80,85
TG27_I066,ab000027,2,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/AXES/problems/ab000027/candidates/r1.png,37,40,37,38,40
TG27_I067,ab000027,0,CEN_MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/CEN_MAD/problems/ab000027/candidates/r4.png,59,61,60,62,61
TG27_I068,ab000027,2,SELF,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/SELF/problems/ab000027/candidates/r1.png,74,75,76,74,75
TG27_I069,ab000027,1,SELF,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/SELF/problems/ab000027/candidates/r3.png,66,70,66,68,70
TG27_I070,ab000027,1,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/AXES/problems/ab000027/candidates/r1.png,51,54,52,50,54
TG27_I071,ab000027,2,CEN_MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/CEN_MAD/problems/ab000027/candidates/r4.png,70,72,72,71,72
TG27_I072,ab000027,0,SELF,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/SELF/problems/ab000027/candidates/r3.png,81,82,81,84,82
TG27_I073,ab000027,2,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/CEN_MAD/problems/ab000027/candidates/r1.png,74,78,75,74,78
TG27_I074,ab000027,1,SELF,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/SELF/problems/ab000027/candidates/r1.png,66,69,68,68,69
TG27_I075,ab000027,1,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/CEN_MAD/problems/ab000027/candidates/r3.png,51,53,51,50,53
TG27_I076,ab000027,0,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/CEN_MAD/problems/ab000027/candidates/r5.png,27,28,28,28,28
TG27_I077,ab000027,2,AXES,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/AXES/problems/ab000027/candidates/r4.png,81,85,83,84,85
TG27_I078,ab000027,1,AXES,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/AXES/problems/ab000027/candidates/r3.png,37,40,37,37,40
TG28_I001,ab000028,2,SELF,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/SELF/problems/ab000028/candidates/r3.png,72,71,70,72,71
TG28_I002,ab000028,1,SELF,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/SELF/problems/ab000028/candidates/r2.png,75,74,73,75,74
TG28_I003,ab000028,1,AXES,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/AXES/problems/ab000028/candidates/r5.png,71,70,69,71,70
TG28_I004,ab000028,1,CEN_MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/CEN_MAD/problems/ab000028/candidates/r4.png,74,73,72,74,73
TG28_I005,ab000028,2,R0,0,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/R0/problems/ab000028/candidates/r0.png,70,69,68,70,69
TG28_I006,ab000028,1,FUSED,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/FUSED/problems/ab000028/candidates/r5.png,73,72,71,73,72
TG28_I007,ab000028,1,MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/MAD/problems/ab000028/candidates/r5.png,69,68,67,69,68
TG28_I008,ab000028,2,MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/MAD/problems/ab000028/candidates/r5.png,72,71,70,72,71
TG28_I009,ab000028,0,FUSED,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/FUSED/problems/ab000028/candidates/r3.png,75,74,73,75,74
TG28_I010,ab000028,2,AXES,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/AXES/problems/ab000028/candidates/r2.png,71,70,69,71,70
TG28_I011,ab000028,2,MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/MAD/problems/ab000028/candidates/r2.png,74,73,72,74,73
TG28_I012,ab000028,1,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/CEN_MAD/problems/ab000028/candidates/r3.png,70,69,68,70,69
TG28_I013,ab000028,0,SELF,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/SELF/problems/ab000028/candidates/r1.png,73,72,71,73,72
TG28_I014,ab000028,0,CEN_MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/CEN_MAD/problems/ab000028/candidates/r4.png,69,68,67,69,68
TG28_I015,ab000028,0,MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/MAD/problems/ab000028/candidates/r3.png,72,71,70,72,71
TG28_I016,ab000028,1,AXES,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/AXES/problems/ab000028/candidates/r4.png,75,74,73,75,74
TG28_I017,ab000028,1,AXES,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/AXES/problems/ab000028/candidates/r2.png,71,70,69,71,70
TG28_I018,ab000028,0,FUSED,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/FUSED/problems/ab000028/candidates/r2.png,74,73,72,74,73
TG28_I019,ab000028,2,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/CEN_MAD/problems/ab000028/candidates/r2.png,57,56,55,57,56
TG28_I020,ab000028,2,FUSED,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/FUSED/problems/ab000028/candidates/r5.png,60,59,58,60,59
TG28_I021,ab000028,2,SELF,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/SELF/problems/ab000028/candidates/r4.png,69,68,67,69,68
TG28_I022,ab000028,0,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/CEN_MAD/problems/ab000028/candidates/r3.png,83,82,81,83,82
TG28_I023,ab000028,1,FUSED,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/FUSED/problems/ab000028/candidates/r3.png,86,85,84,86,85
TG28_I024,ab000028,2,MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/MAD/problems/ab000028/candidates/r1.png,71,70,69,71,70
TG28_I025,ab000028,0,SELF,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/SELF/problems/ab000028/candidates/r2.png,61,60,59,61,60
TG28_I026,ab000028,2,AXES,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/AXES/problems/ab000028/candidates/r5.png,57,56,55,57,56
TG28_I027,ab000028,0,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/AXES/problems/ab000028/candidates/r1.png,73,72,71,73,72
TG28_I028,ab000028,1,MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/MAD/problems/ab000028/candidates/r1.png,80,79,78,80,79
TG28_I029,ab000028,1,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/AXES/problems/ab000028/candidates/r1.png,83,82,81,83,82
TG28_I030,ab000028,1,AXES,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/AXES/problems/ab000028/candidates/r3.png,86,85,84,86,85
TG28_I031,ab000028,2,AXES,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/AXES/problems/ab000028/candidates/r3.png,58,57,56,58,57
TG28_I032,ab000028,0,AXES,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/AXES/problems/ab000028/candidates/r2.png,85,84,83,85,84
TG28_I033,ab000028,2,MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/MAD/problems/ab000028/candidates/r3.png,57,56,55,57,56
TG28_I034,ab000028,1,MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/MAD/problems/ab000028/candidates/r4.png,84,83,82,84,83
TG28_I035,ab000028,1,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/CEN_MAD/problems/ab000028/candidates/r5.png,69,68,67,69,68
TG28_I036,ab000028,1,MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/MAD/problems/ab000028/candidates/r2.png,83,82,81,83,82
TG28_I037,ab000028,2,SELF,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/SELF/problems/ab000028/candidates/r1.png,62,61,60,62,61
TG28_I038,ab000028,2,SELF,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/SELF/problems/ab000028/candidates/r2.png,58,57,56,58,57
TG28_I039,ab000028,0,AXES,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/AXES/problems/ab000028/candidates/r5.png,85,84,83,85,84
TG28_I040,ab000028,2,FUSED,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/FUSED/problems/ab000028/candidates/r4.png,57,56,55,57,56
TG28_I041,ab000028,0,MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/MAD/problems/ab000028/candidates/r1.png,84,83,82,84,83
TG28_I042,ab000028,0,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/CEN_MAD/problems/ab000028/candidates/r2.png,80,79,78,80,79
TG28_I043,ab000028,1,FUSED,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/FUSED/problems/ab000028/candidates/r2.png,83,82,81,83,82
TG28_I044,ab000028,1,SELF,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/SELF/problems/ab000028/candidates/r3.png,86,85,84,86,85
TG28_I045,ab000028,1,SELF,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/SELF/problems/ab000028/candidates/r1.png,82,81,80,82,81
TG28_I046,ab000028,0,SELF,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/SELF/problems/ab000028/candidates/r4.png,74,73,72,74,73
TG28_I047,ab000028,2,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/CEN_MAD/problems/ab000028/candidates/r1.png,57,56,55,57,56
TG28_I048,ab000028,1,R0,0,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/R0/problems/ab000028/candidates/r0.png,84,83,82,84,83
TG28_I049,ab000028,0,AXES,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/AXES/problems/ab000028/candidates/r4.png,80,79,78,80,79
TG28_I050,ab000028,0,FUSED,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/FUSED/problems/ab000028/candidates/r4.png,83,82,81,83,82
TG28_I051,ab000028,1,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/CEN_MAD/problems/ab000028/candidates/r2.png,86,85,84,86,85
TG28_I052,ab000028,2,AXES,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/AXES/problems/ab000028/candidates/r4.png,58,57,56,58,57
TG28_I053,ab000028,2,SELF,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/SELF/problems/ab000028/candidates/r5.png,61,60,59,61,60
TG28_I054,ab000028,0,MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/MAD/problems/ab000028/candidates/r2.png,81,80,79,81,80
TG28_I055,ab000028,2,MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/MAD/problems/ab000028/candidates/r4.png,60,59,58,60,59
TG28_I056,ab000028,0,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/CEN_MAD/problems/ab000028/candidates/r1.png,80,79,78,80,79
TG28_I057,ab000028,2,FUSED,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/FUSED/problems/ab000028/candidates/r3.png,59,58,57,59,58
TG28_I058,ab000028,1,FUSED,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/FUSED/problems/ab000028/candidates/r1.png,86,85,84,86,85
TG28_I059,ab000028,2,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/AXES/problems/ab000028/candidates/r1.png,58,57,56,58,57
TG28_I060,ab000028,0,R0,0,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/R0/problems/ab000028/candidates/r0.png,74,73,72,74,73
TG28_I061,ab000028,0,FUSED,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/FUSED/problems/ab000028/candidates/r1.png,57,56,55,57,56
TG28_I062,ab000028,2,CEN_MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/CEN_MAD/problems/ab000028/candidates/r4.png,60,59,58,60,59
TG28_I063,ab000028,2,FUSED,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/FUSED/problems/ab000028/candidates/r2.png,56,55,54,56,55
TG28_I064,ab000028,2,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/CEN_MAD/problems/ab000028/candidates/r5.png,83,82,81,83,82
TG28_I065,ab000028,0,SELF,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/SELF/problems/ab000028/candidates/r3.png,62,61,60,62,61
TG28_I066,ab000028,1,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/CEN_MAD/problems/ab000028/candidates/r1.png,71,70,69,71,70
TG28_I067,ab000028,0,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/CEN_MAD/problems/ab000028/candidates/r5.png,85,84,83,85,84
TG28_I068,ab000028,1,SELF,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/SELF/problems/ab000028/candidates/r5.png,81,80,79,81,80
TG28_I069,ab000028,0,SELF,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/SELF/problems/ab000028/candidates/r5.png,60,59,58,60,59
TG28_I070,ab000028,0,AXES,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/AXES/problems/ab000028/candidates/r3.png,80,79,78,80,79
TG28_I071,ab000028,1,MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/MAD/problems/ab000028/candidates/r3.png,83,82,81,83,82
TG28_I072,ab000028,1,SELF,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/SELF/problems/ab000028/candidates/r4.png,86,85,84,86,85
TG28_I073,ab000028,0,MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/MAD/problems/ab000028/candidates/r5.png,82,81,80,82,81
TG28_I074,ab000028,0,MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/MAD/problems/ab000028/candidates/r4.png,85,84,83,85,84
TG28_I075,ab000028,0,FUSED,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/FUSED/problems/ab000028/candidates/r5.png,81,80,79,81,80
TG28_I076,ab000028,2,FUSED,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/FUSED/problems/ab000028/candidates/r1.png,60,59,58,60,59
TG28_I077,ab000028,1,FUSED,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/FUSED/problems/ab000028/candidates/r4.png,80,79,78,80,79
TG28_I078,ab000028,2,CEN_MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/CEN_MAD/problems/ab000028/candidates/r3.png,59,58,57,59,58
TG29_I001,ab000029,1,FUSED,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/FUSED/problems/ab000029/candidates/r3.png,77,76,76,75,76
TG29_I002,ab000029,0,SELF,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/SELF/problems/ab000029/candidates/r4.png,80,79,79,78,79
TG29_I003,ab000029,1,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/CEN_MAD/problems/ab000029/candidates/r5.png,76,75,75,74,75
TG29_I004,ab000029,0,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/AXES/problems/ab000029/candidates/r1.png,79,78,78,77,78
TG29_I005,ab000029,0,MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/MAD/problems/ab000029/candidates/r5.png,83,82,82,81,82
TG29_I006,ab000029,0,CEN_MAD,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/CEN_MAD/problems/ab000029/candidates/r5.png,86,85,85,84,85
TG29_I007,ab000029,1,MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/MAD/problems/ab000029/candidates/r2.png,74,73,73,72,73
TG29_I008,ab000029,1,FUSED,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/FUSED/problems/ab000029/candidates/r2.png,77,76,76,75,76
TG29_I009,ab000029,1,AXES,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/AXES/problems/ab000029/candidates/r1.png,80,79,79,78,79
TG29_I010,ab000029,2,CEN_MAD,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/CEN_MAD/problems/ab000029/candidates/r2.png,76,75,75,74,75
TG29_I011,ab000029,1,AXES,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/AXES/problems/ab000029/candidates/r4.png,79,78,78,77,78
TG29_I012,ab000029,0,MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/MAD/problems/ab000029/candidates/r1.png,75,74,74,73,74
TG29_I013,ab000029,2,MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/MAD/problems/ab000029/candidates/r1.png,86,85,85,84,85
TG29_I014,ab000029,2,CEN_MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/CEN_MAD/problems/ab000029/candidates/r4.png,82,81,81,80,81
TG29_I015,ab000029,1,SELF,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/SELF/problems/ab000029/candidates/r2.png,77,76,76,75,76
TG29_I016,ab000029,2,AXES,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/AXES/problems/ab000029/candidates/r3.png,88,87,87,86,87
TG29_I017,ab000029,1,MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/MAD/problems/ab000029/candidates/r4.png,76,75,75,74,75
TG29_I018,ab000029,1,MAD,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/MAD/problems/ab000029/candidates/r3.png,79,78,78,77,78
TG29_I019,ab000029,1,AXES,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/AXES/problems/ab000029/candidates/r2.png,64,63,63,62,63
TG29_I020,ab000029,0,CEN_MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/CEN_MAD/problems/ab000029/candidates/r1.png,78,77,77,76,77
TG29_I021,ab000029,2,SELF,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/SELF/problems/ab000029/candidates/r2.png,82,81,81,80,81
TG29_I022,ab000029,2,SELF,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/SELF/problems/ab000029/candidates/r1.png,85,84,84,83,84
TG29_I023,ab000029,1,SELF,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/SELF/problems/ab000029/candidates/r3.png,88,87,87,86,87
TG29_I024,ab000029,2,FUSED,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/FUSED/problems/ab000029/candidates/r5.png,84,83,83,82,83
TG29_I025,ab000029,0,R0,0,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/R0/problems/ab000029/candidates/r0.png,79,78,78,77,78
TG29_I026,ab000029,0,FUSED,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/FUSED/problems/ab000029/candidates/r5.png,64,63,63,62,63
TG29_I027,ab000029,1,MAD,1,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/MAD/problems/ab000029/candidates/r1.png,78,77,77,76,77
TG29_I028,ab000029,0,MAD,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/MAD/problems/ab000029/candidates/r4.png,74,73,73,72,73
TG29_I029,ab000029,2,FUSED,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/FUSED/problems/ab000029/candidates/r3.png,85,84,84,83,84
TG29_I030,ab000029,0,AXES,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/AXES/problems/ab000029/candidates/r4.png,88,87,87,86,87
TG29_I031,ab000029,0,SELF,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/SELF/problems/ab000029/candidates/r3.png,76,75,75,74,75
TG29_I032,ab000029,1,AXES,5,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/AXES/problems/ab000029/candidates/r5.png,68,67,67,66,67
TG29_I033,ab000029,0,AXES,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/AXES/problems/ab000029/candidates/r2.png,75,74,74,73,74
TG29_I034,ab000029,0,FUSED,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/FUSED/problems/ab000029/candidates/r3.png,67,66,66,65,66
TG29_I035,ab000029,0,FUSED,2,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_0/shards/d/FUSED/problems/ab000029/candidates/r2.png,82,81,81,80,81
TG29_I036,ab000029,2,SELF,4,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/SELF/problems/ab000029/candidates/r4.png,85,84,84,83,84
TG29_I037,ab000029,1,AXES,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_1/shards/d/AXES/problems/ab000029/candidates/r3.png,88,87,87,86,87
TG29_I038,ab000029,2,SELF,3,results_b200_2/intent4_qwen36_27b_tasks13_30_3seed_5r/repeat_2/shards/d/SELF/problems/ab000029/candidates/r3.png,84,83,83,82,83
